Date,Open,High,Low,Close,Volume
2015-11-04,1057.7685322154653,1151.1582738702948,1035.0696366743607,1141.43017578125,168451300
2015-11-05,1151.158474094265,1202.3931329412774,1143.3759942694023,1180.3427734375,103814700
2015-11-06,1154.400997150997,1173.2086538461538,1132.350641025641,1138.1875,38087500
2015-11-09,1146.6183224239865,1153.75225995038,1099.2749188397381,1103.814697265625,32733400
2015-11-10,1096.6809472934472,1139.4845797720798,1096.0324074074074,1138.1875,31050300
2015-11-11,1140.133175347574,1217.9579654736883,1134.9448560058331,1200.4473876953125,51162600
2015-11-12,1194.6105827085435,1217.3094808599,1184.2339435536376,1206.2843017578125,28922000
2015-11-13,1199.1502179495897,1256.8702662987046,1193.96189899686,1229.631591796875,49620100
2015-11-16,1217.3095133592105,1238.0627922230863,1204.9872540337842,1231.577392578125,27451300
2015-11-17,1251.682087211188,1254.924786918989,1192.0164125876495,1234.1715087890625,71850800
2015-11-18,1219.2547314633302,1235.4682252327893,1213.4178737063248,1230.2799072265625,14554100
2015-11-19,1236.1169622295192,1240.656741209376,1213.4180673302365,1216.6607666015625,13053400
2015-11-20,1217.9578501002675,1219.9034696691176,1193.3133355614973,1212.76953125,9842300
2015-11-24,1225.7404630866636,1225.7404630866636,1216.0123641732773,1221.20068359375,7292200
2015-11-25,1230.9288200107644,1247.1423186937304,1223.7948805902595,1242.6025390625,19151500
2015-11-26,1240.6567098433165,1240.6567098433165,1222.4975943829859,1227.6859130859375,10143600
2015-11-27,1220.5517746141313,1230.9284103175457,1220.5517746141313,1225.091552734375,5605500
2015-11-30,1225.7404463817516,1236.765625,1224.4433665443105,1236.765625,9541000
2015-12-01,1241.9538057026111,1246.4935846268504,1230.280088468853,1232.2257080078125,7555700
2015-12-02,1236.765625,1238.062704837441,1223.1462867068694,1236.765625,4664600
2015-12-03,1241.9537019680406,1262.0584355247033,1239.359542799439,1256.8701171875,17857200
2015-12-04,1246.4935410443475,1289.9457092285156,1243.8993817497703,1278.9205322265625,27905100
2015-12-07,1284.108977186483,1296.4312350483735,1279.5691979742076,1295.1341552734375,14809700
2015-12-08,1289.9458441361974,1293.1885435935533,1265.9498681517632,1287.3516845703125,14899500
2015-12-09,1284.1089455026095,1286.0545651170073,1256.221731029573,1265.9498291015625,10047200
2015-12-10,1249.0878546740717,1268.5440517873749,1241.953915732527,1264.0042724609375,7936300
2015-12-11,1277.6236063379156,1278.9206861413043,1265.3013482057224,1267.8955078125,6127200
2015-12-14,1248.4391426473023,1254.9245407909245,1230.928567659522,1254.2760009765625,8147700
2015-12-15,1249.0877516148455,1256.2216899677858,1220.5519982030837,1224.4432373046875,9270100
2015-12-16,1241.954032010063,1243.8996519035513,1227.0376128266523,1231.577392578125,4904700
2015-12-17,1236.1168770653148,1247.79059363781,1228.9829391599012,1241.9537353515625,5797300
2015-12-18,1238.0627508519597,1254.9247893653965,1235.4685910806618,1250.385009765625,8478800
2015-12-21,1246.4934477934964,1258.1671637457769,1236.7653511665962,1247.79052734375,5875100
2015-12-22,1246.4937039642493,1247.1422438726595,1231.5772860708166,1236.1170654296875,4777300
2015-12-24,1240.0082105278102,1251.681927990938,1234.1713517962462,1249.0877685546875,5966700
2015-12-25,1249.0877685546875,1249.0877685546875,1249.0877685546875,1249.0877685546875,0
2015-12-28,1265.9497943037975,1283.460370352057,1253.627537084652,1280.8662109375,12670900
2015-12-29,1272.4351618988956,1276.3264009261093,1227.6859130859375,1227.6859130859375,37346300
2015-12-30,1240.0082293063003,1245.8450881262568,1205.6356162554457,1209.52685546875,16354600
2016-01-04,1199.1502568529581,1221.2006131174257,1184.8823792700673,1190.71923828125,8655900
2016-01-05,1190.0707921894034,1215.363849898061,1190.0707921894034,1197.853271484375,5551200
2016-01-06,1204.3384195740216,1204.3384195740216,1164.12895160763,1181.6395263671875,6296000
2016-01-07,1168.020263671875,1192.6647778415202,1161.5348652061787,1168.020263671875,6637100
2016-01-08,1160.8862699781146,1173.857066290719,1155.0494116374423,1162.183349609375,5429400
2016-01-12,1151.8069203005305,1153.7525400983354,1100.572265625,1100.572265625,7284900
2016-01-13,1121.9739793255674,1132.9991571570904,1112.8944211113721,1121.325439453125,4789400
2016-01-14,1095.3839336250683,1113.543051530043,1092.14123399918,1112.2459716796875,5433400
2016-01-15,1123.2711988521812,1131.702218243104,1097.9781406794125,1105.7606201171875,3539300
2016-01-18,1073.3333740234375,1084.3585506750378,1058.4169585536254,1073.3333740234375,4176100
2016-01-19,1062.9566714914574,1070.7391486469776,1039.6092400248972,1055.1741943359375,4776900
2016-01-20,1055.8227156901885,1057.1197951934935,1000.6968367997302,1002.6424560546875,6599600
2016-01-21,996.157104736491,1025.341394914318,972.1611328125,972.1611328125,7544300
2016-01-22,991.6172940438253,1044.1490146570038,970.8640217028166,1035.0694580078125,8840600
2016-01-25,1076.576195326932,1078.521814957041,1037.6638027247536,1053.228759765625,5996200
2016-01-26,1035.7183550934294,1054.52601464115,1022.7475554053464,1042.852294921875,2769300
2016-01-27,1066.8479759930844,1076.5760730386141,1055.1742595384487,1073.3333740234375,3443300
2016-01-28,1073.3336159173696,1073.3336159173696,1057.1201171875,1057.1201171875,2428900
2016-01-29,1060.3628637618779,1079.8190630969582,972.8099667540164,1034.4212646484375,9927300
2016-02-01,1027.287232916039,1027.287232916039,965.6759405378676,968.9186401367188,8430700
2016-02-02,956.5964056931598,991.6175622405704,931.9518881227598,983.8350830078125,5721100
2016-02-03,964.3788390950085,983.1864963470296,961.7846794740401,970.2156982421875,3369000
2016-02-04,957.2450215602116,969.5672813228431,940.3829818850318,952.0567016601562,4038400
2016-02-05,940.3826250502389,944.2738634987227,909.252717462369,920.2778930664062,6290000
2016-02-08,909.2530405587012,925.4665398553971,895.6337011494767,918.9811401367188,4728300
2016-02-09,883.9598745773087,889.1481937237639,865.8007575647155,869.04345703125,4590600
2016-02-10,879.4200442289771,889.7966819189945,813.9175188107421,837.2649536132812,6301400
2016-02-12,793.1642732014122,831.4281261195507,787.9759541616647,806.1350708007812,6330500
2016-02-15,872.2861100071846,908.604342096703,857.3696932561323,895.633544921875,5019500
2016-02-16,901.4702907017299,926.1148022460939,884.6082564871652,907.9556884765625,3880900
2016-02-17,907.9558559398555,921.5751937789533,891.7423585123581,903.4160766601562,3633700
2016-02-18,927.4120089319908,936.4915670613949,905.3616534748666,926.1149291992188,4242000
2016-02-19,937.1401084341653,937.1401084341653,894.9850170513137,904.0645751953125,3473000
2016-02-22,894.9850795150745,909.2529575943004,888.4996803881537,902.1190185546875,2786300
2016-02-23,909.901611328125,923.5209511983251,905.3618313713916,909.901611328125,3204000
2016-02-24,892.390888560902,923.5208032781428,886.5540295514194,913.1441650390625,3155000
2016-02-25,925.4663480594493,944.2740033458712,920.2780293597467,926.763427734375,4337100
2016-02-26,930.0061269216891,940.3827643210942,923.5207285470608,926.763427734375,2450500
2016-02-29,937.1399783756306,946.8680750369693,918.3323248303757,931.95166015625,4849700
2016-03-01,928.060546875,939.7342644457548,922.8722279546646,928.060546875,2535100
2016-03-02,946.8682250976561,956.5963233007143,940.3828262956174,946.8682250976562,2260500
2016-03-03,954.6505924048014,985.1319632220742,950.7593535770644,979.2951049804688,4367500
2016-03-04,977.998223583244,990.9690223045072,971.5128242226125,983.8350830078125,2913700
2016-03-07,979.295183834343,994.8601403985975,977.9981041206552,981.8893432617188,2173300
2016-03-08,979.2951901753744,1001.3455454508464,978.646650314331,996.1572265625,3756000
2016-03-09,983.8350519826233,984.4835918982349,962.4332347674443,974.7554931640625,3478600
2016-03-10,974.755671415841,983.8352318947643,965.6761109369177,978.6469116210938,2334300
2016-03-11,963.0815530330577,982.5377460236245,963.0815530330577,975.40380859375,3032500
2016-03-14,985.7807893573114,1001.9942891822672,980.5924694133255,996.8059692382812,2419800
2016-03-15,994.2116069793701,1001.3455454508464,983.8349692026775,996.1572265625,3232200
2016-03-16,989.02335680063,995.5087558616177,982.5379577396423,988.3748168945312,1940500
2016-03-17,993.5633324078964,1000.0487327499845,974.755671415841,978.6469116210938,2789500
2016-03-18,972.8097209699381,982.5378181796375,954.0020663645194,963.7301635742188,4484700
2016-03-22,972.8096983862705,989.023193359375,972.8096983862705,989.023193359375,3468800
2016-03-23,989.0235031961688,1003.2913832422774,977.9983231605394,985.1322631835938,2553800
2016-03-24,976.7008377245517,990.3201721151331,964.3785827997399,987.7260131835938,3062700
2016-03-25,996.1570191062176,1002.6424163660237,987.7260026684696,1001.3453369140625,3181100
2016-03-28,998.75146484375,1003.2912442294034,985.7806665990261,998.75146484375,2032100
2016-03-29,1002.7069570675843,1016.5510373426791,1000.7292313139993,1009.9586181640625,2217100
2016-03-30,1009.2992117400216,1009.2992117400216,996.1143755317914,998.7513427734375,2255400
2016-03-31,995.4552092977592,1006.0030790651527,988.8627906931383,990.1812744140625,4605900
2016-04-01,979.6332130116865,988.8625972527118,955.2412689461196,957.218994140625,3099900
2016-04-04,955.9006591302997,992.1589599938628,953.9229336286508,977.6556396484375,2963000
2016-04-05,971.0633241644215,980.2927108163576,948.6490994382909,953.9230346679688,2481400
2016-04-06,950.6266703315291,983.5887601488498,949.9674285351828,974.359375,4311200
2016-04-07,971.7223122336648,978.9739712801847,949.9673350941051,957.218994140625,3431100
2016-04-08,938.1011274857956,955.9006569602274,926.8940163352273,942.7158203125,5104100
2016-04-11,951.2858834029561,958.5375429437963,940.0787732034756,954.5820922851562,2954300
2016-04-12,950.6268524894068,975.6780455508475,949.3083686440679,972.3818359375,2510700
2016-04-13,984.9074477090477,1007.9809153595274,983.588963843306,997.4330444335938,3565300
2016-04-14,1007.3215838738207,1016.5509701135023,1001.3884070054539,1013.2547607421875,3124500
2016-04-15,997.433021724691,1013.2548277533708,994.1368121353828,1009.9586181640625,2288800
2016-04-18,978.974095959246,1005.3437685776769,978.3148541437853,994.1366577148438,3134200
2016-04-19,1015.2326062098967,1021.8250257307402,1007.3217027848846,1014.5733642578125,2182800
2016-04-20,1014.5732444907134,1019.8471794848172,1007.9808257480837,1013.2547607421875,1980100
2016-04-21,1019.1879215400346,1025.1210983148471,1010.6177773097497,1022.484130859375,3220800
2016-04-22,1007.9807507717994,1040.94284203314,1007.9807507717994,1021.8248291015625,5016100
2016-04-25,1031.7133519755903,1049.5128794537634,1023.8024508741801,1048.8536376953125,4383800
2016-04-26,1040.9430174371844,1046.216952927683,1019.1880335388771,1027.7581787109375,3124600
2016-04-27,1027.7581787109375,1044.239227118746,1015.232581921003,1027.7581787109375,17377700
2016-04-28,1033.6910642887206,1052.1498332938763,971.7223397714121,978.9739990234375,6747900
2016-05-02,936.1235032678062,954.5822765716784,934.1457775566771,953.9230346679688,2888600
2016-05-06,950.6268538731717,960.5154827276083,931.5088380879276,938.1012573242188,3080800
2016-05-09,939.4194987523229,947.3303997944478,933.4863229707292,936.7825317382812,1612800
2016-05-10,928.2124336263928,947.9896871837733,926.8939500559007,946.6712036132812,2619300
2016-05-11,953.2636214657415,963.8114900296778,944.0342364722973,946.6712036132812,1683000
2016-05-12,934.8048462507048,951.2858907896806,931.5086373429098,949.9674072265625,1745900
2016-05-13,932.1677312898399,942.7155981219738,924.9160728427478,927.5530395507812,2390400
2016-05-16,922.9387679394047,939.419817366894,911.7316543287119,930.1904296875,2368600
2016-05-17,925.5756167106547,931.5087937408512,919.6424396804582,928.871826171875,2566900
2016-05-18,922.9387679394047,936.7828494584958,920.961042008106,930.1904296875,2044100
2016-05-19,934.8050032020715,940.738180232268,923.5978910339226,928.871826171875,2153700
2016-05-20,922.9384569486655,935.4640502929688,921.6199734387388,935.4640502929688,1544100
2016-05-23,927.5531492334088,936.1232920479322,922.2792151937022,935.4640502929688,1556800
2016-05-24,930.849298259267,938.7601988110455,926.8938479833778,934.8047485351562,1848200
2016-05-25,940.0787405058333,942.715707519875,932.8270812172188,936.7825317382812,2549100
2016-05-26,937.4418945312499,947.9897639493231,936.1234108539908,937.44189453125,1461300
2016-05-27,936.1234186934076,938.7603860700088,928.2125165636043,932.8272094726562,1117200
2016-05-30,934.80480647775,938.7602569988125,930.1901142031772,936.7825317382812,1169800
2016-05-31,932.1680681610641,945.3529064660296,932.1680681610641,944.6936645507812,2088600
2016-06-01,934.1458129882812,940.0789903467107,932.168087202138,934.1458129882812,1550000
2016-06-02,928.8716641584688,932.8271148220251,913.0498615042437,915.6868286132812,1875000
2016-06-03,912.3905599192858,917.0052520576058,903.1611756426456,915.0275268554688,1405500
2016-06-06,905.7984606711648,908.4354285333807,896.5690731534091,906.4577026367188,1632800
2016-06-07,906.4575702468784,915.6869564166648,906.4575702468784,912.3907470703125,1865100
2016-06-08,916.346140315272,918.9831076255317,898.5466109710185,910.4129638671875,1669300
2016-06-09,904.4797679591516,909.7537024662021,883.3840299309499,885.3617553710938,1903200
2016-06-10,882.7247957697886,883.3840375888847,869.5399593878649,880.7470703125,2272400
2016-06-13,857.6737286691175,859.6514544077858,845.1481323242189,845.1481323242188,1859400
2016-06-14,842.5110550947212,843.8295387490166,831.3039440332109,837.8963623046875,1876000
2016-06-15,839.2148252501969,858.9920795765959,837.896341628437,850.4219360351562,1941900
2016-06-16,848.4442473709726,854.3774239260143,824.0522993113564,828.6669921875,2066300
2016-06-17,835.259220174637,839.2146703096391,824.0521114587973,832.6222534179688,2403000
2016-06-20,845.8072433589965,856.355112333076,843.8295179263566,850.4219360351562,1541500
2016-06-21,843.1703901408631,858.3329538415979,835.2594873404797,854.3775024414062,1277400
2016-06-22,854.3775143067165,855.0367562159039,841.8519180321582,847.7850952148438,1655000
2016-06-23,831.3039235196374,853.7181450895562,829.9854398978773,850.4219360351562,1959700
2016-06-24,846.4664778838287,855.6958631567053,771.3129120904047,780.5422973632812,4453700
2016-06-27,817.4599182527829,819.437643861459,795.0456946877872,806.9120483398438,5023900
2016-06-28,791.7494921253625,808.230539005574,781.8608639972356,802.9566040039062,2905500
2016-06-29,817.4598831237549,831.3039617895605,811.5267065526955,827.3485107421875,2302600
2016-06-30,831.9630954198353,839.873996485634,817.4597767992043,818.1190185546875,2631500
2016-07-01,855.6958401806291,856.3550819681335,828.0076851054471,831.3038940429688,4081600
2016-07-04,826.0300833510444,831.9632603264309,819.4376644895037,829.9855346679688,925700
2016-07-05,822.7338301974477,825.3707976019267,812.8452024306514,820.0968627929688,1183900
2016-07-06,805.5935726620276,806.252814538183,791.7494932627619,802.29736328125,1818200
2016-07-07,802.2973679104622,816.8006892695668,797.0234328707878,799.660400390625,2007500
2016-07-08,800.9788513183594,806.2527861418547,783.1793212890625,783.1793212890625,1609100
2016-07-11,783.1793212890625,783.1793212890625,783.1793212890625,783.1793212890625,0
2016-07-12,824.0522270322974,842.5109969178209,822.0745016874199,835.9185791015625,1731100
2016-07-13,857.0142905409492,862.9474663985403,849.1033893974943,851.7403564453125,2146900
2016-07-14,844.488835154797,850.4220119825825,832.6224814992262,841.8518676757812,1661500
2016-07-15,835.2594455718994,853.7182178497313,832.6224781036376,843.82958984375,2520400
2016-07-19,850.4220085144042,853.7182178497313,834.6002037048339,843.82958984375,2125600
