Date,Open,High,Low,Close,Volume
2015-01-05,320.99789941020515,325.2523447304199,319.2961212821192,323.1251220703125,6217200
2015-01-06,317.3815409062983,317.3815409062983,308.44720798534354,309.7235412597656,10522400
2015-01-07,305.4691037582408,307.809048146361,302.2782705017132,306.53271484375,7837600
2015-01-08,308.6599600773282,317.594293863164,306.74545998036336,315.4670715332031,9309600
2015-01-09,318.8705845782352,320.14691780536623,303.98003026170653,305.4690856933594,11079200
2015-01-13,296.9602427334133,297.8111316810735,289.3022422044714,293.7694091796875,11894000
2015-01-14,288.6640651308257,289.30223181866097,282.06967602319446,283.7714538574219,10816400
2015-01-15,285.0478449057549,289.0895680797917,283.13334445489534,288.66412353515625,6545200
2015-01-16,282.92058068893374,284.62235861788974,276.75163569646827,283.98419189453125,11143600
2015-01-19,294.83300370132366,295.8966148257873,285.0477813562581,287.3877258300781,8304800
2015-01-20,289.0894944783349,293.34393884151865,287.8131611693798,289.7276611328125,5530000
2015-01-21,288.2386611622466,290.57860601301024,285.260549534002,287.6004943847656,5629600
2015-01-22,286.9622711854822,291.0039933148552,286.7495489681468,289.3022155761719,4951200
2015-01-23,292.91851697887074,294.6202948552912,289.9404056951349,292.4930725097656,5453600
2015-01-26,289.940353975268,291.42940935151665,287.3876876159847,290.153076171875,4032400
2015-01-27,294.4075600444407,295.0457267208376,291.85489333885306,293.5566711425781,6696400
2015-01-28,290.79131974999285,291.8549310146234,289.5149862324362,290.3658752441406,5146400
2015-01-29,287.60043553416483,297.8111018844902,286.74954667163775,294.19482421875,6111600
2015-01-30,313.3398200141059,323.12504182038487,307.5963202582465,321.635986328125,17329200
2015-02-02,317.16881636942713,319.50876068871867,308.2344835139503,308.8726501464844,8794800
2015-02-03,311.8507930120707,315.67979319912206,306.7454594293356,309.2981262207031,7018800
2015-02-04,311.42533109037583,320.5723865800522,309.5108311041645,320.1469421386719,10230800
2015-02-05,319.7215311150802,324.1886982164885,315.0416417707477,315.2543640136719,7710400
2015-02-06,319.08330406123326,322.06141489913813,315.46702661520595,321.4232482910156,5574000
2015-02-09,324.8267358302445,326.3157909388311,322.06134777144086,324.614013671875,5491200
2015-02-10,319.29605878068276,322.91233659498766,316.10522541511966,322.274169921875,5353200
2015-02-12,313.76527532273735,328.01766410010913,313.76527532273735,325.89044189453125,8475200
2015-02-13,322.48688415207783,326.9540507531291,322.0614397138825,325.03955078125,6105600
2015-02-16,322.9123963827289,328.65589750416086,321.210618272675,328.0177307128906,4672800
2015-02-17,329.50672301452397,333.1230008009971,326.52861189625196,327.1667785644531,5230400
2015-02-18,326.52859944143114,333.973876953125,326.52859944143114,333.973876953125,6941600
2015-02-19,333.7611232344897,338.4410115143869,320.99779156204266,322.4868469238281,9646400
2015-02-20,322.06143075448495,324.82681952582465,319.72148640950525,321.635986328125,5858800
2015-02-23,326.74139610389614,330.78311910257713,324.40145120992287,327.59228515625,5830000
2015-02-24,330.78303032139644,334.6120300292969,328.0176416434684,334.6120300292969,5858800
2015-02-25,334.1865856173079,338.65375194319176,330.99575252739095,334.6120300292969,6263200
2015-02-26,331.84663592644455,338.86646860950395,331.84663592644455,338.2283020019531,4665600
2015-02-27,339.71739953451345,339.93012176340164,333.1230104389781,336.7392883300781,4715200
2015-03-02,338.22839458983145,340.1428949365664,334.1866716356134,338.6538391113281,3823200
2015-03-03,340.1429154490696,340.1429154490696,333.54852496819336,334.3994140625,4876400
2015-03-04,329.719482421875,332.69759387600806,329.0813156817036,329.719482421875,4483200
2015-03-05,327.3795176907687,330.3576289628095,326.9540732233343,327.8049621582031,3582800
2015-03-06,330.99583772438854,339.07928363282474,330.78311546364023,338.6538391113281,6287600
