Date,Open,High,Low,Close,Volume
2015-01-05,1327.2997655239326,1346.3105694572182,1318.658491008803,1335.9410400390625,1656600
2015-01-06,1293.5989499005752,1295.327205010663,1266.8109956942174,1288.4141845703125,4119800
2015-01-07,1271.1314638902043,1289.2781401252105,1261.6260620528199,1283.229248046875,2266500
2015-01-08,1286.6859287168922,1291.0065664896151,1269.4033776260005,1275.4522705078125,3268600
2015-01-09,1275.4520928313468,1285.8216220413578,1271.131455660509,1282.3651123046875,3875100
2015-01-13,1267.6751225169112,1278.0446531714463,1238.2947856623953,1275.4522705078125,3326900
2015-01-14,1266.8109851454367,1276.316388171767,1245.2077964492323,1248.664306640625,2376200
2015-01-15,1248.6643311727114,1260.762117080267,1237.430672829981,1251.2567138671875,2941800
2015-01-16,1225.3329587134838,1252.9850424080053,1224.46883109803,1246.072021484375,3704300
2015-01-19,1261.626034810093,1271.9955638633267,1250.3923783357566,1267.6749267578125,2170900
2015-01-20,1284.9576345262012,1305.696695204499,1279.7728693566269,1297.055419921875,2873700
2015-01-21,1291.8705283760783,1293.5987832635378,1261.6260678455346,1271.1314697265625,2348200
2015-01-22,1258.1695522937712,1293.5987773240215,1258.1695522937712,1283.229248046875,2581700
2015-01-23,1339.3977382214985,1358.4085448285134,1300.5119974344227,1355.816162109375,6121000
2015-01-26,1347.1747732757763,1359.2725582827427,1322.9792032618432,1356.68017578125,3977100
2015-01-27,1375.69080100404,1392.973348755347,1356.679998477602,1363.593017578125,3300000
2015-01-28,1354.08764349554,1367.0495545692052,1341.125732421875,1341.125732421875,2659200
2015-01-29,1335.0768825130122,1337.669264809154,1303.1041675272636,1307.4248046875,2923500
2015-01-30,1333.3486950916338,1335.941077518902,1310.0172532462195,1314.337890625,1919900
2015-02-02,1292.734607923353,1297.0552449819204,1275.4520596890836,1278.9085693359375,2189600
2015-02-03,1329.8920895987928,1333.3485992533706,1287.5498463302154,1291.8704833984375,3350800
2015-02-04,1313.4738358601485,1316.0662184309251,1301.3760505298578,1309.1531982421875,2980400
2015-02-05,1290.1422617519752,1301.3759184182684,1281.5009873932881,1295.3270263671875,2595900
2015-02-06,1315.202090907333,1319.522728525294,1299.6477954826732,1309.1531982421875,1508000
2015-02-09,1310.8810270193085,1316.0657904748891,1299.6473728655503,1303.1038818359375,1609600
