Date,Open,High,Low,Close,Volume
2015-01-05,136.70866214835664,141.17262711673558,136.42966912713865,138.66165161132812,53700
2015-01-06,139.2196376537641,140.33563528159976,138.1036527974103,138.66165161132812,60300
2015-01-07,137.82465138353479,143.12559509277344,137.82465138353479,143.12559509277344,102600
2015-01-08,143.68359387271263,146.4735622294465,141.4516115244369,143.12559509277344,82800
2015-01-09,145.0785997917879,145.35760562158902,134.75570337623537,136.98768615722656,102900
2015-01-13,135.31370226435408,139.21965616673418,134.75570337623537,136.98768615722656,49200
2015-01-14,136.9876571652971,139.49863247318555,134.47668185740864,135.59266662597656,46800
2015-01-15,137.26665016456886,137.54564316384062,134.47668185740864,135.59266662597656,48000
2015-01-16,151.21651548295196,155.12246851320913,142.56759211992386,145.63656616210938,1663500
2015-01-19,145.91552981927404,149.82149483564962,142.5675634542316,144.79954528808594,204900
2015-01-20,147.31053693904434,147.86853565430664,143.4045714751674,143.9625701904297,97800
2015-01-21,144.52056500921327,145.91554260253906,143.6835733446261,145.91554260253906,45600
2015-01-22,145.07855224609375,146.19454965659222,142.84658296805557,145.07855224609375,35400
2015-01-23,145.07855224609375,147.3105342956113,143.96256760707467,145.07855224609375,60900
2015-01-26,144.24157563902855,146.47355792166172,142.56759211992386,145.63656616210938,31500
2015-01-27,145.63655095134297,147.5895272624962,145.07855224609375,145.07855224609375,38700
2015-01-28,145.63653384270538,157.9124145157249,145.078535203007,156.79641723632812,419400
2015-01-29,160.98140909413274,164.32937609623934,154.8434738474308,156.23846435546875,229200
2015-01-30,159.86543876812925,160.14443178630574,153.72750296787476,155.95947265625,71700
2015-02-02,158.749466243785,166.56138630231035,156.79647665054165,166.00338745117188,233100
2015-02-03,164.60838600905998,172.97830372525826,160.70242015100715,162.9344024658203,339600
2015-02-04,163.21340217590333,171.02532144169206,163.21340217590333,167.3983612060547,160800
2015-02-05,170.1883046254954,173.81527709960938,164.88736155680206,173.81527709960938,187200
2015-02-06,171.58332476156014,171.58332476156014,162.93441346163394,164.88739013671875,208800
2015-02-09,170.18835497546806,170.18835497546806,160.14445180764076,161.8184356689453,104100
2015-02-10,160.42341358323156,166.0033497411229,160.42341358323156,160.9813995361328,64500
2015-02-12,166.56137164456473,174.93128981765844,166.0033728425313,174.373291015625,183600
2015-02-13,177.16328601578715,184.13821411132812,172.42032775878906,184.13821411132812,213600
2015-02-16,183.58021989280962,185.81220255908877,178.55826847229372,181.6272430419922,137100
2015-02-17,184.1381906908612,184.1381906908612,179.95323181152344,179.95323181152344,33900
2015-02-18,175.48927178200046,178.00024699300772,173.81528830799562,175.7682647705078,112800
2015-02-19,182.74319882020214,182.74319882020214,178.55823997110224,180.2322235107422,74100
2015-02-20,181.34822805365712,181.34822805365712,176.60527025104983,177.16326904296875,46200
2015-02-23,178.55825296405519,178.55825296405519,167.9563649558667,173.25730895996094,220200
2015-02-24,171.58331678506914,178.2792510986328,167.67735084499662,178.2792510986328,214800
2015-02-25,172.97832199451233,179.95324990418027,168.79336269441512,178.83726501464844,171900
2015-02-26,206.73699493408202,206.73699493408202,195.8561004638672,200.8780517578125,3368400
2015-02-27,194.74004275782937,202.55195981588324,193.90305118834226,200.04098510742188,603600
2015-03-02,198.36704607710232,201.71501309950068,196.69306256590315,200.3200225830078,253800
2015-03-03,200.32001431472978,214.82786655581245,197.2510531851908,205.89996337890625,961800
2015-03-04,202.27304077148438,206.4580001476428,200.87805005560406,202.27304077148438,259800
2015-03-05,201.99402336700797,210.36394163872765,201.99402336700797,208.4109649658203,293100
2015-03-06,208.41092442103795,211.4798981141166,203.66796739927625,205.06295776367188,279000
2015-03-09,202.8310378644344,206.45801136855118,202.55204481468817,203.66802978515625,87000
2015-03-10,203.66794431804013,203.66794431804013,199.7619921747521,200.04098510742188,104400
2015-03-11,198.36705315248432,200.5990355041874,196.13507080078125,196.13507080078125,174600
2015-03-12,200.04103465057113,218.73385951299258,198.92504987202395,214.827880859375,612600
2015-03-13,217.6178688797645,221.52382211456757,208.41095904254368,212.31692504882812,378900
2015-03-16,213.43292260503193,231.84674337879937,213.43292260503193,231.28875732421875,573900
2015-03-17,226.26678633101724,233.24170080104102,224.31379699707034,224.3137969970703,263400
2015-03-18,222.6398053690823,223.1977913544338,210.36392211914062,210.36392211914062,473700
2015-03-19,210.64291699957909,219.01282129071188,210.64291699957909,217.6178436279297,162000
2015-03-20,216.2229022373923,223.75582885742188,213.4329209008378,223.75582885742188,122100
2015-03-23,225.98778370538838,226.266789483543,218.17585180372083,221.52381896972656,108600
2015-03-24,219.57087592173454,222.0818515337634,215.94390263448236,219.2918701171875,159300
2015-03-25,215.10689838149017,220.40785510495306,215.10689838149017,218.73387145996094,121800
2015-03-26,218.73387677780516,218.73387677780516,196.97207609235414,198.08807373046875,368700
2015-03-27,206.45800171198678,216.50189151938764,206.45800171198678,209.80596923828125,253800
2015-03-30,210.08495364843927,220.40786161162154,210.08495364843927,213.7119140625,167100
2015-03-31,213.71194985874646,229.89379069130135,213.71194985874646,227.94082641601562,636300
2015-04-01,223.75577540161012,231.56768040893675,222.91878375489958,227.66172790527344,235800
2015-04-02,227.10380200985009,255.00351391186152,227.10380200985009,244.12261962890625,928200
2015-04-03,253.88750662476272,278.1602674331237,248.86555611268804,257.2354736328125,1426200
2015-04-06,252.4925155766144,290.7151577991324,252.4925155766144,284.57720947265625,1118400
2015-04-07,279.27631653101025,298.5271321435257,275.091356615246,281.78729248046875,1089000
2015-04-08,287.3672087090133,320.28887092597614,287.3672087090133,318.3359069824219,1436100
2015-04-09,307.176009832644,316.10391441064286,282.3452600589497,298.80609130859375,1021500
2015-04-10,299.0850781142194,333.6807221213868,288.2041847239246,292.1101379394531,878700
2015-04-13,283.7402145907144,301.31704204323654,278.99726966546564,287.3671875,484200
2015-04-14,282.3452474917701,298.80607800874304,280.1132522893933,289.878173828125,311700
2015-04-15,287.3671610513752,319.45182610211526,287.3671610513752,312.1979064941406,891000
2015-04-16,316.66185931470494,316.9408395114405,297.1320450241501,309.6869201660156,398100
2015-04-17,312.47691461964405,312.47691461964405,301.3170166015625,301.3170166015625,132000
2015-04-20,291.83114157628097,292.3891531557657,275.0913050510074,278.9972839355469,362100
2015-04-21,280.39220569341234,286.25114730491646,270.62731152189156,275.6492614746094,275100
2015-04-22,273.4173219942903,281.5082600277793,272.0223441284655,276.7652893066406,111600
2015-04-23,281.2292972868217,284.0192789885134,268.9534237767194,272.3013916015625,141300
2015-04-24,269.5113816819749,282.06625971063835,269.5113816819749,278.7182922363281,275400
2015-04-27,276.69565609645554,280.34745967985367,269.95383321262733,272.7629089355469,148800
2015-04-28,269.1111988763535,271.63938333640897,254.2229843551233,261.2457275390625,455700
2015-04-30,255.90841800083012,259.5602482479881,249.7284292355104,253.38023376464844,196200
2015-05-01,253.38026638659917,253.6611843550156,241.58207176543567,250.0093536376953,274800
2015-05-07,247.20022835422188,255.6275085740474,245.79566450557212,249.44749450683594,110100
2015-05-08,247.48111169140256,272.2011413574219,247.48111169140256,272.2011413574219,157500
2015-05-11,269.67300977932115,273.6057325992621,263.4929947325376,266.02117919921875,159900
2015-05-12,263.77387601546593,268.83024424579435,261.24569190030167,264.89752197265625,37800
2015-05-13,267.7066056050547,269.9538975808541,262.6502372365352,264.335693359375,66900
2015-05-14,264.33568843773605,264.33568843773605,258.4365921176313,259.8411560058594,72900
2015-05-15,264.05481594645784,265.4593542215171,257.3129910773399,265.1784362792969,66300
2015-05-18,300.57296510959816,307.3147888183594,279.5047660197194,307.3147888183594,1213500
2015-05-19,295.23573246089757,317.4275537429254,292.1457124965503,304.2248229980469,866700
2015-05-20,303.10117161699617,304.78662766995075,288.21298505523663,289.6175231933594,415500
2015-05-21,289.6176175867561,289.6176175867561,272.48215927553565,276.69580078125,417900
2015-05-22,276.6956995057988,285.12297943269607,273.32478753503995,280.3475036621094,254400
2015-05-25,282.3139369643995,285.123039437217,278.38121407687316,283.7184753417969,188400
2015-05-26,281.47110135131084,283.7183670409258,273.3247407231954,274.7292785644531,183000
2015-05-27,274.7294092702759,283.7185020234176,267.14485502661796,279.2239685058594,114000
2015-05-28,276.9765780488373,279.5047619023805,273.0438561826644,276.13385009765625,78600
2015-05-29,276.1339501348054,276.1339501348054,271.3584985874122,275.8530578613281,71100
2015-06-01,272.48211688657227,285.123039437217,272.48211688657227,283.7184753417969,87000
2015-06-02,283.71836950296034,286.52747092786535,279.5047302246094,279.5047302246094,57600
2015-06-03,280.62846151231525,293.2693832020592,280.62846151231525,291.3030090332031,93900
2015-06-04,292.1457174874484,300.572998046875,292.1457174874484,300.572998046875,175800
2015-06-05,303.94384993135515,305.34841355777013,294.39295100540687,295.5165710449219,111300
2015-06-08,303.10113120609896,321.0793352800137,299.73021954961587,316.58477783203125,465600
2015-06-09,316.5848249140049,317.42755295345484,300.5729921644569,305.9102783203125,300900
2015-06-10,315.7420976598337,330.9112024076588,300.8539108318635,304.2248229980469,713700
2015-06-11,309.00033872596083,324.1694466842575,282.31395366829884,299.16851806640625,1083900
2015-06-12,302.5393732485564,302.5393732485564,282.59481775377594,290.7411804199219,510300
2015-06-15,292.14570801417324,294.1120819869498,285.68480170079084,287.93206787109375,245400
2015-06-16,289.336633986058,291.58390017387745,282.8757019042969,282.8757019042969,159300
2015-06-17,285.6848383138943,299.4494064513478,285.6848383138943,297.4830322265625,253200
2015-06-18,300.57297526371406,310.40481898314636,293.55025914185364,301.9775390625,313800
2015-06-19,307.3148843301634,318.55126924297855,305.91034586032066,313.77581787109375,331200
2015-06-22,355.91220419504236,381.7558593928953,337.9339947385232,362.0921936035156,1713900
2015-06-23,363.77761903206004,378.66583251953125,348.6085133249901,378.66583251953125,558600
2015-06-24,382.0367024900274,387.0930704977571,363.77757865010284,369.3957824707031,529500
2015-06-25,367.99118461508886,367.99118461508886,347.2039044122688,354.5075378417969,299400
2015-06-26,350.29399574047693,370.51947153081124,345.51854475154437,362.37310791015625,250800
2015-06-29,345.7994023633072,364.3394186022852,344.11394634158194,359.2830505371094,336300
2015-06-30,365.18217020395036,402.8240152148088,365.18217020395036,389.0594482421875,712800
2015-07-01,389.05944049442786,410.12764170744776,378.10397586365747,405.91400146484375,384900
2015-07-02,405.91400870852556,415.46493533487404,387.6549092374078,390.7449035644531,312000
2015-07-03,387.93579232257736,396.9248822871946,372.48577063893845,384.56488037109375,227700
2015-07-06,392.9921517936094,398.8912475817722,367.9912048793848,375.0139465332031,277200
2015-07-07,382.0367847757104,397.205892066125,381.19405659290953,394.39678955078125,163200
2015-07-08,389.3404079013401,398.04860741553046,355.0694714783695,364.0585632324219,384000
2015-07-09,347.20400011980973,367.9912860526906,317.42759671485425,364.0585632324219,519600
2015-07-10,365.18222359983173,369.3958645424528,342.9903727293531,346.923095703125,159900
2015-07-13,372.20488696872707,387.09309993572947,358.72123792269895,374.4521789550781,911700
2015-07-14,391.30668746651935,411.81305047857,382.03667999810807,408.442138671875,894600
2015-07-15,416.8694506439534,435.1285491124402,411.8130825402477,425.0158386230469,753900
2015-07-16,421.6449221155528,476.7031605712397,412.37491402300446,461.25311279296875,1003500
2015-07-17,472.4895203343122,478.38861639077373,449.73586411653196,464.90496826171875,685800
2015-07-21,474.45593169895943,487.3777457307299,469.11867074941046,476.1413879394531,524400
2015-07-22,471.92770097894663,501.98501812711817,465.7477125162348,496.92864990234375,573300
2015-07-23,497.49055463511485,505.35605251127663,464.9050969289012,475.5796203613281,561000
2015-07-24,456.477681606525,487.6586174558733,450.0167498257295,481.759521484375,496200
2015-07-27,483.16411720256326,496.3668752283483,474.7368357895183,482.0404968261719,293400
2015-07-28,463.7813775570051,481.75961249031246,456.47776783664085,468.5568542480469,286800
2015-07-29,473.6131434513972,492.15315974308896,438.21856689453125,438.21856689453125,254600
2015-07-30,450.01680837094204,454.2304488987599,422.2067808873445,434.0049743652344,262400
2015-07-31,434.8476356377521,458.44401896693245,424.7348999252462,449.17401123046875,199100
2015-08-03,440.746772906877,463.50043039920143,428.10585207780787,456.75860595703125,233100
2015-08-04,463.5005008131832,467.71414172966666,439.061383497579,443.2750244140625,162900
2015-08-05,434.847658404182,435.69038642434515,426.4203782025506,429.7912902832031,129800
2015-08-06,429.79134885420706,429.79134885420706,406.1949610739761,407.0376892089844,218300
2015-08-07,400.29590865454475,412.9368320857409,384.28407230836297,385.1268005371094,311400
2015-08-10,380.0703365757013,407.03763318417674,380.0703365757013,395.23944091796875,185000
2015-08-11,396.92493207058925,434.004968187587,392.7112916027486,416.30767822265625,246900
2015-08-12,405.35214524967654,411.2512409185908,385.1266743848278,396.92486572265625,218900
2015-08-13,392.71121321508895,402.82394831934016,379.22756640942066,389.3403015136719,118500
2015-08-14,391.86853339873164,422.20674243605276,391.86853339873164,419.6785583496094,181300
2015-08-17,430.6340183033663,431.4767463235294,412.0940018597771,429.7912902832031,161000
2015-08-18,438.21855131357967,447.48855912982845,432.3194554305122,439.061279296875,185400
2015-08-19,436.5331166585286,441.58948480515255,417.99310012090774,424.73492431640625,134100
2015-08-20,429.79139996519183,431.4768564356436,417.9932046720297,425.5777587890625,70600
2015-08-21,397.76769559399247,416.307715303882,376.699491378209,380.0704040527344,278500
2015-08-24,365.7439052697384,402.8239325321082,332.87751746900153,333.7202453613281,562300
2015-08-25,326.97849907838474,374.17127214124446,292.42664737164824,329.5066833496094,586800
2015-08-26,338.77670309132543,369.95764342560165,338.77670309132543,366.58673095703125,298800
2015-08-27,373.3284905937281,385.1266821700536,373.3284905937281,375.0139465332031,363800
2015-08-28,368.27215889172675,378.3848955203325,346.3612295297476,361.53033447265625,591000
2015-08-31,348.04670939725986,353.1030780567842,335.405787748449,343.83306884765625,343800
2015-09-01,341.3048168977521,347.203912498454,318.55116243790195,319.3938903808594,272600
2015-09-02,306.7530148154811,336.24849700927734,306.7530148154811,320.2366638183594,239000
2015-09-03,317.70849609375,335.40578632708883,316.02303988105103,317.70849609375,140400
2015-09-04,316.8657803875089,316.8657803875089,273.8866452817564,295.7975769042969,345900
2015-09-07,291.58389353197674,303.38208575581393,271.35842114825584,289.8984375,171700
2015-09-08,294.95485468951654,298.3257673145396,277.25756340814553,285.6848449707031,145500
2015-09-09,305.91027756782427,309.281189717332,295.7975411193012,307.5957336425781,158900
2015-09-10,294.11208576801397,310.123918517562,292.4266296891142,305.9102783203125,179000
2015-09-11,314.3375650514593,332.8775822931003,309.2811967128299,325.29302978515625,256000
2015-09-14,321.92211106986053,325.2930232276601,300.85391008361313,305.9102783203125,158900
2015-09-15,299.16847902185776,312.6521287805894,286.5275573730469,286.5275573730469,239300
2015-09-16,292.4266415157834,294.9548257363809,275.572080045133,280.6284484863281,273500
2015-09-17,286.527540123981,290.7411804199219,282.3138998280401,290.7411804199219,80500
2015-09-18,289.89848182524315,301.6966758530147,282.31392852167573,292.4266662597656,85700
2015-09-24,291.58397810552776,295.79761940763075,275.57214115753635,278.94305419921875,150500
2015-09-25,286.5274817582761,288.2129375333248,273.886563445411,283.9992980957031,133100
2015-09-28,297.4830258236919,311.809403837864,288.21301652040404,309.2812194824219,204500
2015-09-29,302.5394010462775,313.4948668223265,292.4266634068476,297.4830322265625,238900
2015-09-30,302.5393876755518,339.6194240480428,299.1684752780526,322.7648620605469,468900
2015-10-01,329.50662968831773,353.1030123769952,318.55116629714604,352.2602844238281,370400
2015-10-02,342.9902521769206,349.7320753155333,333.7202453613281,333.7202453613281,216800
2015-10-05,338.7765978165255,342.99023709285046,324.4502242770207,331.1920471191406,132800
2015-10-06,331.19214305429483,337.0912397499184,317.7084934642981,322.7648620605469,122400
2015-10-07,326.97848831979854,326.97848831979854,313.4948393169202,320.2366638183594,91900
2015-10-08,318.55119507817733,321.92210719540674,312.6520988730259,314.3375549316406,59600
2015-10-09,315.18029544228,323.60757606907896,310.9666551288806,320.2366638183594,121200
2015-10-13,313.49480403727625,337.9339151046983,313.49480403727625,335.4057312011719,126200
2015-10-14,335.40571954900565,335.40571954900565,324.45025634765625,324.45025634765625,115700
2015-10-15,325.2930781647289,330.34944725537235,317.70852452876375,321.0794372558594,52500
2015-10-16,328.6638977533909,339.61936101183727,312.6520668372001,319.3938903808594,152200
2015-10-19,319.3939365608982,326.1357610793341,311.8093839776579,318.55120849609375,100600
2015-10-20,324.45033802705655,324.45033802705655,313.4948720677014,315.1803283691406,70300
2015-10-21,315.18028445360136,317.7084685534966,308.43846018721416,310.9666442871094,48900
2015-10-22,311.80933889424267,322.764802152689,311.80933889424267,319.3938903808594,45800
2015-10-23,324.4502912833288,324.4502912833288,314.3375549316406,314.3375549316406,44000
2015-10-26,320.2366804127984,321.0794085191479,312.65212745565316,317.70849609375,59500
2015-10-27,321.9220742097316,321.9220742097316,316.02297860902974,319.3938903808594,45400
2015-10-28,316.02303012386784,318.55121436485877,304.22483699924345,306.7530212402344,85700
2015-10-29,305.067613351976,312.6521672750914,302.5394287109375,302.5394287109375,62900
2015-10-30,306.75298809748824,316.0229959795552,304.22480412965183,313.49481201171875,145600
2015-11-02,314.3375386988863,332.8775543862201,313.49481071309845,316.86572265625,234600
2015-11-04,321.07936258518953,326.1357304999169,314.3375386988863,316.86572265625,70800
2015-11-05,318.5511812956437,318.5511812956437,309.28117337434185,310.1239013671875,66200
2015-11-06,315.1803117747016,324.45032094454575,315.1803117747016,317.70849609375,102100
2015-11-09,320.2366638183594,325.29303219443875,319.3939357556795,320.2366638183594,46200
2015-11-10,320.2366345994016,321.9220905709774,314.3375386988863,316.86572265625,36800
2015-11-11,319.39398089231156,324.450349982955,314.33761180166806,321.0794372558594,48000
2015-11-12,325.2929859815613,326.13571392451865,318.55116243790195,319.3938903808594,48600
2015-11-13,321.0793806866902,348.88940578553735,320.2366526533918,345.51849365234375,397800
2015-11-16,342.14758078565876,358.1594133840024,338.77666865969167,347.2039489746094,304800
2015-11-17,350.5748777506113,355.63124617970664,342.14759703545235,344.67578125,148900
2015-11-18,346.3612740850569,346.3612740850569,329.50671086923904,334.5630798339844,139900
2015-11-19,341.3048689639364,347.2039654645477,333.7203163202934,344.67578125,133400
2015-11-20,351.41760361933075,385.126726268667,350.57487555309734,380.9130859375,1061200
2015-11-24,379.2275876415019,382.5984995316486,362.3730281907685,371.6430358886719,384800
2015-11-25,366.5867060210529,366.5867060210529,352.2603290041382,354.78851318359375,292300
2015-11-26,359.00218341367463,369.1149209746232,353.94581463320037,356.4739990234375,302000
2015-11-27,344.67576864821405,346.36122472962336,338.77667236328125,338.77667236328125,396600
2015-11-30,339.619384765625,344.6757527770239,337.93392876182537,339.619384765625,136100
2015-12-01,339.6193244953203,341.30478020001175,336.2484130859375,336.2484130859375,116300
2015-12-02,335.4056863954656,337.0911421059955,325.2929521322857,331.1920471191406,242900
2015-12-03,332.03488252600846,332.03488252600846,325.2930575000996,330.34942626953125,75500
2015-12-04,327.82123065679565,327.82123065679565,321.92213396117205,322.7648620605469,94100
2015-12-07,322.76487311538386,331.19215439776985,321.07941685890665,330.34942626953125,99500
2015-12-08,326.13571392451865,327.8211698104335,317.7084344949445,319.3938903808594,104600
2015-12-09,316.8657963469898,323.6076218011811,316.0230681652159,321.0794372558594,100400
2015-12-10,318.55125271053765,323.6076218011811,316.0230681652159,321.0794372558594,108800
2015-12-11,321.92211994371917,321.92211994371917,317.7084796303197,320.2366638183594,93600
2015-12-14,313.4948126715583,314.3375406626109,307.59571673419026,311.8093566894531,99500
2015-12-15,358.1593712700738,379.2275695800781,345.5184522840712,379.2275695800781,3492700
2015-12-16,377.54216672207446,412.93674485226893,359.0021496062583,396.0821838378906,9236600
2015-12-17,423.0494663148672,439.0612987052705,390.18307351351297,393.5539855957031,7595900
2015-12-18,442.4323296416176,460.97235107421875,426.42049294982576,460.97235107421875,6672100
2015-12-21,469.3994826554804,494.6813219367451,423.04944397316194,449.17401123046875,14595300
2015-12-22,425.5776458294257,434.8476539564033,396.9248934369495,403.6667175292969,3100900
2015-12-24,400.2958944715592,419.67864304597157,379.2276894993719,382.5986022949219,1666600
2015-12-25,382.5986022949219,382.5986022949219,382.5986022949219,382.5986022949219,0
2015-12-28,379.2275728608725,432.31943306139465,364.90119788612844,415.4648742675781,3033400
2015-12-29,401.98124350876105,427.2630827231485,393.55396377063187,411.2512512207031,2437800
2015-12-30,405.35224086710997,461.81502701699844,400.2958719581647,445.8031921386719,6909600
2016-01-04,454.23040548303356,530.075927734375,442.4322131328249,530.075927734375,33398800
2016-01-05,563.7850713533629,614.3487548828125,524.1768525886274,614.3487548828125,42016400
2016-01-06,593.2805561266447,740.757967095626,568.8414423089279,640.4733276367188,89855900
2016-01-07,616.0341614594331,664.0696569494299,594.9659616831186,623.6187133789062,45375700
2016-01-08,632.0459918035417,695.2505909838959,567.1559366450448,666.5978393554688,33197200
2016-01-12,641.3159387946305,656.4850411577098,549.4585967070947,570.5267944335938,15926100
2016-01-13,589.9096001519097,597.4941521538628,518.2777201334635,530.9186401367188,8175400
2016-01-14,522.4913798970573,566.3132375658428,503.9513631910327,519.9631958007812,7455600
2016-01-15,518.2777842986278,534.2896182850894,472.77046665289464,492.9959411621094,4604500
2016-01-18,469.39960032495964,501.4232714422818,466.8714157630657,488.7823486328125,2454300
2016-01-19,488.782299981601,496.36685291235,444.96043860394025,465.1859130859375,1976600
2016-01-20,470.2422736337252,514.0641342590902,444.96043096524534,450.8595275878906,4128700
2016-01-21,476.14142133604804,507.322363972214,438.21865326503536,446.64593505859375,3842100
2016-01-22,471.92776686853637,484.5686891953722,450.8595629904767,468.5568542480469,2119400
2016-01-25,461.81486338644527,490.4676103848743,455.91576841618047,469.3994140625,1721700
2016-01-26,460.97233868483295,520.8060426091897,460.97233868483295,479.5123596191406,5560500
2016-01-27,494.681270328238,514.0640117550685,483.7258077826381,509.8503723144531,2503900
2016-01-28,516.5923152982272,555.3578071476862,509.00776254507207,547.7732543945312,5185800
2016-01-29,556.2005259596457,568.8414470041831,510.69321019931107,535.13232421875,3523300
2016-02-01,530.9187871985879,541.874254236019,506.47966842277987,516.5924072265625,1587800
2016-02-02,510.69327033422036,514.9069111785622,481.1977844238281,481.1977844238281,1399700
