Date,Open,High,Low,Close,Volume,Turnover
2015-01-05,136.70866214835664,146.4735622294465,134.75570337623537,136.98768615722656,402300,56438946.519470215
2015-01-12,135.31370226435408,155.12246851320913,134.47668185740864,145.63656616210938,1807500,261860406.76574707
2015-01-19,145.91552981927404,149.82149483564962,142.5675634542316,145.07855224609375,444600,64373779.51812744
2015-01-26,144.24157563902855,164.32937609623934,142.56759211992386,155.95947265625,790500,122954659.41467285
2015-02-02,158.749466243785,173.81527709960938,156.79647665054165,164.88739013671875,1129500,187912276.1077881
2015-02-09,170.18835497546806,184.13821411132807,160.14445180764076,184.13821411132807,565800,98575458.1878662
2015-02-16,183.5802198928096,185.8122025590888,173.81528830799562,177.16326904296875,404100,72368320.6375122
2015-02-23,178.5582529640552,206.736994934082,167.67735084499662,200.04098510742188,4578900,904570136.5768433
2015-03-02,198.36704607710232,214.82786655581245,196.69306256590315,205.06295776367188,2047500,419724161.54937744
2015-03-09,202.8310378644344,221.5238221145676,196.13507080078125,212.31692504882807,1357500,284899023.51379395
2015-03-16,213.43292260503196,233.24170080104105,210.36392211914065,223.75582885742188,1595100,354044939.2364502
2015-03-23,225.9877837053884,226.266789483543,196.97207609235411,209.80596923828125,1012200,211916294.97070312
2015-03-30,210.08495364843927,278.1602674331237,210.08495364843927,257.2354736328125,3393600,827896492.1630859
2015-04-06,252.4925155766144,333.6807221213868,252.4925155766144,292.1101379394531,5543700,1644207309.0820312
2015-04-13,283.7402145907144,319.45182610211526,278.99726966546564,301.3170166015625,2217000,670726762.7655029
2015-04-20,291.83114157628097,292.3891531557657,268.9534237767194,278.7182922363281,1165500,322978238.9465332
2015-04-27,276.69565609645554,280.34745967985367,241.58207176543567,250.0093536376953,1075500,278052571.13342285
2015-05-04,247.20022835422188,272.2011413574219,245.7956645055721,272.2011413574219,267600,70335848.90899658
2015-05-11,269.67300977932115,273.6057325992621,257.3129910773399,265.1784362792969,403800,106757721.3684082
2015-05-18,300.57296510959816,317.4275537429254,272.48215927553565,280.3475036621094,3168000,943885811.2884521
