Date,Open,High,Low,Close,Volume,Turnover
2019-12-23,12600.0,15250.0,12600.0,13130.0,1516800,21483450000.0
2019-12-30,12990.0,13070.0,11860.0,12570.0,304700,3830079000.0
2020-01-06,12350.0,14680.0,11800.0,14040.0,973600,13395474000.0
2020-01-13,14200.0,15450.0,12930.0,13370.0,723000,9665841000.0
2020-01-20,13230.0,13800.0,12810.0,13600.0,133200,1783772000.0
2020-01-27,13280.0,13900.0,12120.0,13130.0,159000,2083235000.0
2020-02-03,12230.0,13300.0,12230.0,12750.0,77900,1007520000.0
2020-02-10,12700.0,18280.0,12510.0,17440.0,491700,8112418000.0
2020-02-17,16950.0,20590.0,16440.0,20170.0,427100,8275368000.0
2020-02-24,19020.0,21360.0,18200.0,18850.0,203600,4018805000.0
2020-03-02,19000.0,23550.0,19000.0,19940.0,317700,6768488000.0
2020-03-09,19140.0,21500.0,15400.0,17270.0,232700,4387495000.0
2020-03-16,18000.0,18300.0,14100.0,15330.0,181500,2835339000.0
2020-03-23,14930.0,17250.0,13280.0,15550.0,217200,3343828000.0
2020-03-30,15150.0,21440.0,14540.0,20140.0,215000,4153517000.0
2020-04-06,20200.0,25770.0,19730.0,25140.0,190700,4543454000.0
2020-04-13,25140.0,27160.0,24100.0,24650.0,189100,4724592000.0
2020-04-20,24440.0,25520.0,20820.0,21640.0,148100,3432055000.0
2020-04-27,22140.0,22720.0,19800.0,20490.0,102200,2166063000.0
2020-05-04,21000.0,22200.0,19610.0,19800.0,105800,2163744000.0
2020-05-11,20570.0,22480.0,18030.0,20650.0,712900,13706691000.0
2020-05-18,20650.0,25200.0,19900.0,23400.0,483400,11211034000.0
2020-05-25,23600.0,23960.0,21510.0,23500.0,235600,5380506000.0
2020-06-01,23500.0,28700.0,23100.0,27870.0,517100,13906997000.0
2020-06-08,29500.0,35350.0,29300.0,32400.0,855400,27690960000.0
2020-06-15,33500.0,37600.0,31550.0,35900.0,658700,22691540000.0
2020-06-22,35950.0,41300.0,32800.0,33100.0,885000,32353255000.0
2020-06-29,32400.0,35000.0,29940.0,34850.0,622100,20433235000.0
2020-07-06,35100.0,36000.0,31650.0,34950.0,388600,13049940000.0
2020-07-13,34400.0,36350.0,31450.0,32250.0,335100,11123990000.0
2020-07-20,32350.0,32700.0,30200.0,32000.0,144800,4533360000.0
2020-07-27,31300.0,33100.0,30750.0,31950.0,178700,5670465000.0
2020-08-03,32300.0,32550.0,30600.0,32250.0,126600,4031165000.0
2020-08-10,32500.0,41450.0,29950.0,40550.0,554200,21258540000.0
2020-08-17,41250.0,45700.0,39500.0,44150.0,640800,27288840000.0
2020-08-24,44850.0,49350.0,41050.0,44300.0,609600,28745480000.0
2020-08-31,45400.0,54400.0,44900.0,48800.0,639300,31704660000.0
2020-09-07,48850.0,48950.0,41250.0,44350.0,434100,19478395000.0
2020-09-14,44000.0,44750.0,42100.0,43600.0,295900,12811910000.0
2020-09-21,43400.0,50700.0,43350.0,48250.0,426700,20097030000.0
2020-09-28,49550.0,49550.0,42950.0,45000.0,454900,20391750000.0
2020-10-05,45400.0,53100.0,44300.0,53000.0,562700,27988835000.0
2020-10-12,52900.0,61200.0,51100.0,58200.0,636500,36734000000.0
2020-10-19,58200.0,67200.0,57500.0,59800.0,693600,42871470000.0
2020-10-26,60300.0,62700.0,55600.0,58300.0,338600,20139220000.0
2020-11-02,58000.0,72600.0,58000.0,67300.0,572200,38478540000.0
2020-11-09,69800.0,93600.0,63100.0,93600.0,743200,61912920000.0
2020-11-16,93400.0,96000.0,69300.0,70000.0,1177300,91939960000.0
2020-11-23,71500.0,74600.0,64800.0,66900.0,634800,44676010000.0
2020-11-30,65900.0,78200.0,65600.0,72600.0,803100,58853980000.0
2020-12-07,71200.0,75100.0,64300.0,70600.0,678000,47146260000.0
2020-12-14,70200.0,76800.0,69100.0,73800.0,650100,47009660000.0
2020-12-21,73900.0,74900.0,66700.0,67200.0,479000,33296930000.0
2020-12-28,66500.0,73400.0,65400.0,73400.0,364800,25861530000.0
2021-01-04,73700.0,78900.0,71400.0,72000.0,767600,57309220000.0
2021-01-11,71800.0,72000.0,65500.0,66000.0,455200,30992520000.0
