Date,Open,High,Low,Close,Volume,Turnover
2015-01-05,889.3755860775424,943.6163267155284,869.5734159723291,875.6001586914062,299600,268015100.4699707
2015-01-12,875.6000418578379,878.1829328367696,812.7497946767129,823.0813598632812,216000,181909581.29882812
2015-01-19,822.2204530122461,958.2525342106819,822.2204530122461,881.6267700195312,454500,400473730.57250977
2015-01-26,887.6535240111313,895.4021968686484,809.3058866613052,814.4716796875,295700,244929198.3154297
2015-02-02,812.7497734721837,812.7497734721837,699.102686429311,712.8779907226562,320700,235328346.67358398
2015-02-09,708.5731610268426,798.9743185292119,689.6319586664653,792.0866088867188,244800,187486565.30151367
2015-02-16,682.7442967174899,693.936826171875,660.3592322185291,669.829833984375,596900,398952019.54345703
2015-02-23,667.2469295817576,842.02255474321,662.9421106812301,790.36474609375,1134400,858023224.6032715
2015-03-02,800.6963189790755,809.3059568175602,751.6212971551078,766.2576904296875,291400,226447157.68432617
2015-03-09,766.2577440914692,798.9742483108108,749.8993697847638,796.391357421875,237200,185569525.90942383
2015-03-16,813.6107034272937,833.4129250498496,806.72299376865,826.5252075195312,211800,174047692.23632812
2015-03-23,819.6375011213139,826.5252167866493,792.0866572062174,822.2203979492188,118800,97999975.01220703
2015-03-30,796.3915761854095,817.9156728390692,773.1453900737147,800.6962280273438,86100,69009858.88061523
2015-04-06,805.862069725094,815.3326709718632,784.3379759824365,800.6962280273438,114500,91834960.546875
2015-04-13,804.1401496237022,804.1401496237022,780.0331258805072,787.7817993164062,89100,70623049.3347168
2015-04-20,787.781797517335,792.0865976650084,740.4287795163272,749.0384521484375,191300,146620318.52416992
2015-04-27,743.8726447610294,764.535726468857,719.7656163603203,745.5946044921875,136300,101937935.12573242
2015-05-04,738.7069235571648,773.1454467773438,738.7069235571648,773.1454467773438,39700,30431711.334228516
2015-05-11,792.0866087489419,902.2899630096642,727.5143139702933,771.4234619140625,930200,718796299.420166
2015-05-18,733.5410347846686,759.369944460185,702.5464311079546,710.2951049804688,176000,126381551.97143555
2015-05-25,690.492938417377,729.2362761508823,690.492938417377,717.1828002929688,136900,98108194.4519043
2015-06-01,706.8513615252024,799.835340123373,706.8513615252024,793.80859375,179900,137675769.69604492
2015-06-08,806.7230427620477,811.8888663146387,775.7282811318674,806.7230834960938,275400,220392085.30273438
2015-06-15,796.3914095970891,807.583937515751,741.2897338867188,741.2897338867188,153700,118623061.90185547
2015-06-22,754.2042438132225,774.8673642914871,723.2095488619942,749.0384521484375,206500,153486588.56811523
2015-06-29,723.2095614346591,781.7550591053887,714.5999237985322,755.9261474609375,154500,116450600.25634766
2015-07-06,743.0116865390025,751.6213236947267,680.1613597561526,723.2095947265625,122700,90444501.40991211
2015-07-13,723.2095210808367,781.7550861269335,720.6266299341195,772.2844848632812,153700,116701483.58154297
