Date,Open,High,Low,Close,Volume,Turnover
2015-01-05,239.69589144645732,260.60396209697547,232.9754457002093,246.41635131835935,114603300,28049578850.1709
2015-01-12,244.1762063631452,252.39006868310824,240.4425699644121,242.6827850341797,75626100,18636461103.762817
2015-01-19,247.16301663563584,256.8704208530535,244.17616372516903,255.37698364257807,104218200,25943301990.06042
2015-01-26,251.6433391269325,265.0842428442087,246.41631038579388,253.88348388671875,140645700,36121559308.48389
2015-02-02,250.1499299438956,258.3638126485024,238.2024314186156,244.17620849609372,104573700,25671824388.336178
2015-02-09,246.41634346239135,248.65649893786232,233.72215635991745,236.7090301513672,60393600,14487710344.766235
2015-02-16,241.18928425414285,255.37691978189707,234.4688397377452,252.3900604248047,78700500,19364822046.743774
2015-02-23,254.63022027860256,274.04479150635035,253.88348759932677,271.8046569824219,95994000,25307879842.17224
2015-03-02,274.79153689221016,276.28492777630123,259.11043120211434,260.6039428710937,76782600,20374948744.93103
2015-03-09,259.8572532112707,274.0447728953376,250.89667170999653,269.5644836425781,84463200,22203052557.151794
2015-03-16,270.3112120288176,271.05799780423365,262.09731702012306,270.311279296875,64717200,17314155195.199585
2015-03-23,271.0579943446085,271.80471284243646,246.34821165696263,249.3895568847656,85659300,21824639770.413208
2015-03-30,250.91020861547048,253.95155386002415,244.06719973753903,247.86888122558597,75735000,18685526274.75586
2015-04-06,244.82753024177453,245.58792466206347,233.42257563513343,237.9845733642578,91825200,22081894523.643494
2015-04-13,236.46394170132237,244.8275734411405,233.4226163129705,242.5465850830078,79903800,19127404575.920105
2015-04-20,240.26555780832936,249.3895936211005,234.94321591617503,244.82752990722656,121273200,29471655774.50409
2015-04-27,244.82755205416785,245.58788840152587,219.7365310841953,237.9845733642578,130878900,31039459172.163387
2015-05-04,237.9845336963478,242.5465515482628,235.703545653587,238.7448883056641,45563400,10836194180.465698
2015-05-11,241.7862152396103,241.7862152396103,230.3812524335596,234.18295288085935,92456100,21829795005.734253
2015-05-18,232.66226196289065,237.22424943935243,228.86060029720775,234.18295288085935,83414700,19538221515.84778
2015-05-25,234.94324850590831,246.34826112168355,233.42257563513343,239.50521850585935,105155100,25284385883.976746
2015-06-01,237.22427826921125,237.9846148371002,227.3398885872629,231.14154052734372,89840700,20898829870.422363
2015-06-08,231.1415682692823,232.6622411528224,223.5382438170464,227.33990478515625,76095900,17362519839.582825
2015-06-15,224.29855970337775,225.058896140154,212.893527153866,214.4141998291016,74361600,16192785684.814455
2015-06-22,215.1745361667194,229.6208932056092,212.13319081624812,227.33990478515625,107496000,23713449588.98163
2015-06-29,221.2571955695801,225.05885619552225,216.69521471595792,220.49685668945312,57157200,12589338126.036072
2015-07-06,217.4555511474609,227.33990092994105,203.0091873529728,210.612548828125,99142200,21359112032.48291
2015-07-13,212.13320304725423,222.77787600389772,211.3728666657976,215.93487548828125,64386900,13898213380.467224
2015-07-20,218.215887578964,221.257233304976,207.57123699004205,208.33157348632807,80053200,17154531667.089844
2015-07-27,206.81085518048425,212.1332217249289,199.20753976922563,210.612548828125,96719400,19858706650.74463
2015-08-03,209.0918636140684,222.777881802103,209.0918636140684,219.73655700683597,83480400,18073314157.173157
2015-08-10,219.73655364228705,225.05888761491,215.17455937233544,220.49685668945312,70127100,15516015852.653502
2015-08-17,219.7365203965161,229.62090311390537,217.45551151770508,218.9762115478516,88587000,19734779869.82117
2015-08-24,209.8522255956984,215.93489668278517,193.12486112172988,206.050537109375,127496700,25992238467.01355
2015-08-31,205.2901611328125,208.3315061347187,196.1662068143521,200.7282257080078,78877800,15889948712.594604
2015-09-07,202.24886461704887,211.3728454619296,197.68685913085935,209.8521728515625,71783100,14702652759.27887
2015-09-14,215.1745730826105,220.4969074758508,209.85220001768025,216.69520568847656,67585500,14486132412.460327
2015-09-21,212.89350875206256,212.89350875206256,201.4885335727737,206.8108673095703,37584900,7807753601.353454
2015-09-28,206.42715999807228,211.7988669830796,195.6837682917283,209.4967193603516,70601400,14407003335.072327
2015-10-05,211.0314853200148,221.00751493100523,205.6597768611787,220.2401123046875,102739500,21846114943.849182
2015-10-12,217.9379438019064,223.3096703083956,203.3576291787468,208.7293243408203,76282200,16183838957.917786
2015-10-19,209.49670713023505,217.93796174892012,204.89240128319904,217.17059326171875,64987200,13732575971.347048
2015-10-26,213.33364544111407,217.93796174892012,198.75328650558197,209.4967193603516,120238200,25325163812.054443
2015-11-02,199.5206865974964,201.0554658115595,187.2424785978462,193.381591796875,110550600,21134132708.944702
2015-11-09,194.14898140779036,194.91637101870563,188.00987787665267,188.7772674560547,65783700,12590814140.99121
2015-11-16,185.70772543284335,193.3815908181649,184.1729461393745,191.0794219970703,62865900,11946822045.199583
2015-11-23,191.0794219970703,199.52069541962103,189.544663859928,197.9859161376953,47372400,9217790304.4693
2015-11-30,195.68376608099285,197.98591390095132,183.40552855748635,184.9403076171875,66762000,12675992859.077454
