Date,Open,High,Low,Close,Volume,Turnover
2019-10-07,991.8154605256408,1030.4769327500287,783.6383188504324,784.629638671875,14801000,13373323665.881346
2019-10-14,818.8301539644282,857.4916261249763,752.9074013940477,768.27294921875,2686000,2128403231.7016602
2019-10-21,773.2294350803488,835.1869390487672,768.7685068576319,769.7598266601562,1831000,1461880903.894043
2019-10-28,764.8032695318955,765.2989294603024,695.9065577921864,705.3240966796875,1007000,740766027.5512695
2019-11-04,706.8110061469882,766.2902190547661,706.8110061469882,738.5332641601562,629200,467535958.6303711
2019-11-11,751.9161198917021,763.3162841796875,704.3327320621755,734.0723266601562,488800,364499880.8105469
2019-11-18,731.5940254365038,753.4031240993495,717.2199429486249,752.4118041992188,331000,243870136.60888672
2019-11-25,765.2989201924887,921.4317877413466,753.4030820547816,909.5359497070312,3492800,3014755666.442871
2019-12-02,892.6834701285178,916.970804962664,798.5081248333462,849.5610961914062,1252200,1094538711.4379883
2019-12-09,858.4829825720292,915.9794784216936,818.8302114260749,824.282470703125,1200600,1046615045.3491211
2019-12-16,841.134857942072,909.5359483897256,792.064527396247,895.657470703125,1171200,1020339425.9277344
2019-12-23,897.6401187712249,922.4231455540012,860.4656246200146,916.9708862304688,1104400,990946808.984375
2019-12-30,926.3883842969462,961.580238382063,907.5533074626584,950.6757202148438,649000,616988542.4194336
2020-01-06,911.0228885416666,1074.5906469738584,907.5532692708332,938.2842407226562,5385000,5308801259.692383
2020-01-13,971.9891198821794,1018.5811531656698,937.7885550775472,1003.7113037109376,1821400,1817531668.0297852
2020-01-20,1003.7113187771624,1104.8260071137372,975.4587038782496,1078.5560302734375,2285600,2372818488.3789062
2020-01-27,1046.338111222224,1082.025626147852,926.8840281838924,940.266845703125,1883200,1857248546.5698242
2020-02-03,933.8232959747314,1060.712149297948,917.466518497467,1046.3380126953125,1073000,1081371117.8955078
2020-02-10,1030.972610203831,1350.1776497820044,1001.7286755874724,1293.1767578125,4491000,5527768469.458008
2020-02-17,1144.4787500171194,1499.3712555818045,1098.878037586814,1392.3087158203125,3316000,4544097011.401367
2020-02-24,1317.9597491793563,1605.938136888587,1266.411116642819,1387.35205078125,2258800,3321316910.4003906
2020-03-02,1427.004848448871,1695.1569346232586,1392.8043154363763,1536.5458984375,3292000,5128753769.628906
2020-03-09,1442.3703909851208,1539.0241310242127,878.8050327414334,1001.2330322265624,4281800,5081545969.873047
2020-03-16,1050.799041939796,1397.7609353433145,971.4934838149416,1239.1497802734375,1877400,2242435685.131836
2020-03-23,1251.0455230774048,1387.35210099457,1098.3823887567935,1140.017822265625,1425400,1719358750.9765625
2020-03-30,1184.6271856823107,1457.2401635066426,1179.6705865790375,1346.7080078125,2012600,2715653356.7382812
2020-04-06,1371.4910579850282,1628.2428049643208,1348.195040736999,1526.632568359375,1994600,3015156503.2714844
2020-04-13,1539.0238995007714,1640.6342499523628,1445.83984375,1524.1541748046875,1707800,2585734453.2714844
2020-04-20,1506.8060982644463,1561.3286873463835,1251.0456710916246,1412.630859375,2289000,3171162288.305664
2020-04-27,1475.5795403296102,1519.1976120625643,1344.7252921789843,1409.65673828125,1458800,2112707098.7304688
2020-05-04,1437.4136837024346,1702.591730761006,1437.4136837024346,1697.6351318359375,1178400,1932674077.1240234
2020-05-11,1729.8530193522402,1824.028398629296,1441.3790345357052,1757.1143798828125,4345400,6923287072.680664
2020-05-18,1784.3756445032282,1863.6812287033715,1633.1994080133184,1643.112548828125,1908600,3231264912.6464844
2020-05-25,1685.2437045416104,1918.2039723115809,1670.373907148596,1762.071044921875,3047800,5524814257.421875
2020-06-01,1826.5066868439883,2081.77165116414,1796.7670935710878,1940.508544921875,2705600,5306019038.305664
2020-06-08,2017.3358154296875,2170.99026933278,1962.8131713867188,2131.337646484375,2344600,4932151035.180664
2020-06-15,2166.0335662192488,2770.7389746456784,2158.5986683946976,2646.823974609375,5912000,15012031842.919922
2020-06-22,2646.824030949519,2750.912616436298,2433.690425327846,2498.126220703125,3452000,8951664911.230469
2020-06-29,2423.7768407614835,2542.7352133141944,2170.990461531929,2418.8203125,2928200,6963720644.482422
2020-07-06,2428.7337706915223,2745.95571280136,2401.472473265393,2711.259521484375,3028800,7880140742.578125
2020-07-13,2726.129524075255,2731.0861232099373,2275.079148015203,2292.42724609375,2811000,6854337837.792969
2020-07-20,2292.427170912252,2522.908935546875,2230.469679806515,2391.558837890625,1755000,4257666950.9277344
2020-07-27,2361.819459524214,2537.7789743589747,2319.688367381599,2416.34228515625,1466200,3556624156.5429688
2020-08-03,2475.8213361432963,2597.257999420166,2361.819495803641,2537.77880859375,2285000,5663350770.166016
2020-08-10,2676.563510237069,2676.563510237069,2334.558129482582,2374.211181640625,2832000,7077780181.25
2020-08-17,2354.3847577748197,2964.046254817272,2312.2535062273264,2954.133056640625,4578000,12531724551.855469
2020-08-24,2964.046423004594,3147.440382565516,2557.605080675723,2656.737060546875,4409600,12788873448.925781
2020-08-31,2726.129640105186,2949.176740049307,2453.516567297149,2899.6103515625,6693800,18430508282.56836
2020-09-07,2899.610782263414,2899.610782263414,2354.3844035727707,2473.3427734375,2765400,7099428231.103516
2020-09-14,2508.0392503004805,2929.3500015049763,2426.255361703726,2894.65380859375,3218800,8828680386.621094
