Date,Open,High,Low,Close,Volume,Turnover
2015-01-05,154.02064502331638,156.4461669921875,151.59513079930866,152.80789184570312,1411500,216925352.89001465
2015-01-12,151.59512329101562,152.80789184570312,150.3823697529142,152.80789184570312,1258500,191350038.3453369
2015-01-19,156.4461669921875,157.65892797662306,152.80789184570312,155.23342895507812,1747000,271738517.79174805
2015-01-26,154.02064514160156,155.2334061269685,150.3823623046875,151.59512329101562,1397500,212367796.76055908
2015-02-02,152.80788427734376,154.02065289209762,150.3823699951172,151.59512329101562,670000,101607543.54095459
2015-02-09,152.80788415623462,158.8716965895433,151.59512317086768,157.658935546875,1923500,299425839.75982666
2015-02-16,157.65890526049066,163.72276363516215,156.44614445079458,163.72274780273438,1981000,319995509.765625
2015-02-23,163.7227478027344,167.36105346679688,163.72272491455078,166.1482391357422,1977500,327376345.3063965
2015-03-02,164.93547826613823,169.7865447998047,164.93547826613823,169.7865447998047,1149000,192195340.49987793
2015-03-09,169.7865759808084,169.7865759808084,161.2972249641693,166.1482391357422,1884500,314564753.3416748
2015-03-16,167.36100000534614,168.5737608749501,163.72271739653428,167.36105346679688,1295500,215271737.95318604
2015-03-23,166.1482391357422,169.85898033658364,164.93547826613823,166.11209106445312,1926500,321178248.10028076
2015-03-30,163.61412048339844,164.86311457707333,158.61827051639557,161.1162109375,1144000,184403116.53137207
2015-04-06,161.1161960363388,164.86309956395348,159.8672332763672,161.1162109375,982000,159011077.8579712
2015-04-13,163.6141515878531,167.361008384011,161.11622560941257,164.8630828857422,1297500,212768958.95385742
2015-04-20,163.61412013660777,164.86311457707333,162.36515738747335,162.3651885986328,674500,110064230.49163818
2015-04-27,163.61412048339844,164.86311457707333,161.1162109375,161.1162109375,731500,118869418.86138916
2015-05-04,161.1162109375,163.614136688469,161.11619497983511,163.61412048339844,506500,82182377.94494629
2015-05-11,162.3651885986328,163.6141515878531,161.11622560941257,162.3651885986328,1043500,169428074.30267334
2015-05-18,163.61412048339844,163.6141515878531,161.11619497983511,163.61412048339844,839500,136412347.57995605
2015-05-25,162.3651885986328,176.10377725197452,161.11622560941257,171.10792541503906,2927000,495045813.66729736
2015-06-01,171.10792541503906,174.8547978023831,169.85896190698597,173.6058349609375,1539000,265405866.11175537
2015-06-08,174.85481372777969,174.85481372777969,169.8589324951172,169.8589324951172,905500,155146794.45648193
2015-06-15,168.60999949657133,173.60582071192124,164.8630828857422,164.8630828857422,1325000,222885531.14318848
2015-06-22,166.11206009138877,173.60585077258125,164.86312797374296,166.11209106445312,1718500,290253985.0921631
2015-06-29,164.8630832351801,172.35688837427293,163.61412013660777,168.60997009277344,1457500,244343966.62139893
2015-07-06,168.61001724587348,171.10789663141423,161.11619463833895,163.61412048339844,1930500,318489262.93182373
2015-07-13,163.61416488303277,167.3610541551633,163.61416488303277,164.8630828857422,892500,147896575.92773438
2015-07-20,166.11209106445312,167.3610541551633,163.61412048339844,166.11209106445312,723500,119204142.40264893
2015-07-27,166.11204563487658,167.361008384011,162.36515773161676,163.61412048339844,693000,113978467.11730957
2015-08-03,162.36515773161676,163.61412048339844,161.11619497983511,163.61412048339844,614500,99848334.30480957
2015-08-10,164.8630818684896,172.35688837427293,163.61411912706163,166.11209106445312,1525000,257953299.1256714
2015-08-17,166.11206009138877,168.60998580704876,162.3651885986328,162.3651885986328,609000,100738227.61535645
2015-08-24,161.1161960363388,162.36515879631042,148.62657052962504,156.120361328125,1765000,274838010.26916504
2015-08-31,158.61827051639557,161.1161975245322,148.6265869140625,148.6265869140625,1617000,248122699.89013672
2015-09-07,146.12866108357406,151.12452761332196,144.87969816832984,148.6265869140625,1368000,203425462.2116089
2015-09-14,149.8755645751953,149.8755645751953,146.12866108357406,148.6265869140625,882000,131607601.34887695
2015-09-21,146.1286615921279,147.3776261039402,143.6307373046875,143.6307373046875,485000,70477729.00390625
2015-09-28,144.8797124226888,149.8755645751953,142.38177437160326,146.12864685058594,1540000,224108911.63635254
2015-10-05,146.12866108357406,152.3734756597952,146.12866108357406,151.12448120117188,1183500,177078588.0432129
2015-10-12,152.37347362487296,153.6224365234375,148.62655589206162,151.12448120117188,700500,106208675.53710938
2015-10-19,151.1244960847448,153.62242163986454,149.87551854661675,152.3734588623047,692000,104952216.11785889
2015-10-26,152.37349065144858,152.37349065144858,148.6265869140625,148.6265869140625,725500,108383134.88769531
2015-11-02,149.8755645751953,153.6224365234375,148.6266015370687,153.6224365234375,637000,96394338.56964111
2015-11-09,159.8672332763672,161.1162109375,157.36930775642395,158.61827087402344,2438500,389230512.18414307
2015-11-16,156.120360843719,162.3651885986328,154.87139795696925,159.8672332763672,1351500,216327857.9788208
2015-11-23,159.8672480620155,163.6141515878531,158.618285186531,162.3651885986328,1092500,176647696.21276855
2015-11-30,162.36515738747335,169.8589328342014,161.11619463833895,168.60997009277344,2277000,382302504.79888916
2015-12-07,168.60997009277344,169.8589328342014,161.11619463833895,163.61412048339844,2227500,371908007.88116455
2015-12-14,159.86723222805344,173.60582105848525,159.86723222805344,167.36102294921875,3590000,596858711.6394043
2015-12-21,166.11209106445312,167.361008384011,163.61412013660777,164.8630828857422,990000,163650980.41534424
2015-12-28,158.61829963097207,163.6141515878531,158.61829963097207,162.3651885986328,517500,84182599.44915771
2016-01-04,163.6141515878531,168.60997009277344,161.11622560941257,162.3651885986328,1901500,315855219.91729736
2016-01-11,162.36517578125,162.36517578125,151.12450929672,157.36932373046875,1281500,201806795.01342773
2016-01-18,154.8713836669922,157.36932421875002,148.62655589206162,154.8713836669922,1527000,234098707.69500732
2016-01-25,157.3693092100082,158.61827198151622,152.37347265625002,156.120361328125,1126500,174945976.4175415
2016-02-01,157.36930775642395,161.1162109375,151.1244960847448,152.3734588623047,1316500,205498716.57562256
2016-02-08,158.618285186531,161.1162109375,139.88381931001106,141.13278198242188,2032500,306352467.40722656
2016-02-15,147.37757899843413,149.87553523137018,143.630691396779,144.87965393066406,1895500,274616918.19763184
2016-02-22,144.87969867253707,149.87554982930672,143.63073575294624,148.6265869140625,1548000,228638271.3241577
2016-02-29,149.87554982930672,153.62242163986454,144.87965393066406,152.3734588623047,1721500,255249277.99224854
2016-03-07,152.3734581239762,158.61827198151622,149.8755478277439,153.6224365234375,1132500,173939302.08587646
2016-03-14,156.1203464385002,157.3693252191311,152.3734581239762,154.8713836669922,1157500,178735321.95281982
2016-03-21,157.36932373046875,157.36932373046875,152.37347265625002,154.8713836669922,1000000,155828721.90856934
2016-03-28,154.8713836669922,156.16199391682943,147.12782287597656,147.12782287597656,2034500,310579731.79626465
2016-04-04,148.41838968211206,149.70901736697635,140.6748525258657,143.25604248046875,1473500,212081531.64672852
2016-04-11,144.54663745777026,152.29018278203458,141.9654475031672,150.9995880126953,1388000,205230392.0135498
2016-04-18,148.41841781348512,152.29018278203458,144.54663300095945,150.9995880126953,1188000,176430126.56402588
2016-04-25,150.99961193537308,152.2902069091797,145.8372039794922,145.8372039794922,465000,68589309.4329834
2016-05-02,143.25604248046875,145.83723243507177,141.9654475031672,143.25604248046875,365500,52360083.52661133
2016-05-09,144.54663300095945,148.41839343045663,144.54660925400995,144.546630859375,781000,113927900.86364746
2016-05-16,141.96545007093897,141.96545007093897,131.640688089224,135.51246643066406,2327000,315352364.0823364
2016-05-23,136.80306134905132,138.0936650690043,134.22187151227678,135.51246643066406,854000,116528464.26391602
2016-05-30,136.8030680142916,136.8030680142916,130.35008239746094,130.35008239746094,1148000,152343106.4605713
2016-06-06,130.3500759648342,132.9312721479057,129.05948115330116,131.6406707763672,757500,99544223.97613525
2016-06-13,129.0594684834383,130.35006316827267,118.7347421953755,126.47827911376952,2255000,280979255.7067871
2016-06-20,126.4783257378472,132.93129689642726,121.3159408569336,121.3159408569336,1433500,180198030.07507324
2016-06-27,122.6065359724329,131.6406707763672,120.02534661543996,129.05947875976562,1116500,142547499.4621277
2016-07-04,129.05951605902777,130.35011121961804,122.60653686523436,122.60653686523438,622500,77697685.43624878
2016-07-11,122.60653686523436,129.05951605902777,122.60653686523436,127.7689208984375,483500,61262597.82409667
2016-07-18,126.47827911376952,129.0594684834383,125.18768310546876,125.18768310546876,760500,95600155.38024902
2016-07-25,125.18768442893516,129.05951605902777,123.89708974410075,127.7689208984375,798500,101246523.34594727
2016-08-01,126.47827777665916,126.47827777665916,121.31590525309244,122.60653686523438,609500,75504315.76538086
2016-08-08,125.18768310546876,127.76892089843749,123.89708843427834,127.7689208984375,751500,94973585.39199829
2016-08-15,127.76892089843749,134.2218780517578,126.4783257378472,134.2218780517578,1317000,172180854.9118042
2016-08-22,134.22188006706958,145.83722807982255,132.9312850664247,139.3842315673828,2081000,286473988.9526367
2016-08-29,140.6748504638672,145.83723029740358,139.38425754856416,140.6748504638672,1451000,205437551.14746094
2016-09-05,143.25603594098772,144.546630859375,140.6748525258657,141.96543884277344,994000,142371333.19091797
2016-09-12,143.25603806345086,154.87137232071314,143.25601452852771,150.9995880126953,3727000,552517215.1412964
2016-09-19,150.9996139526367,167.77732610702515,149.70901896158855,165.19613647460938,3564500,575078763.5040283
2016-09-26,163.9055500968558,163.9055500968558,149.708984375,150.74148559570312,1964500,300597010.8642578
2016-10-03,155.2585623972702,163.13118891175262,155.2585623972702,158.61410522460938,1900000,305689965.44647217
2016-10-10,156.67821413580856,157.45256906355098,146.3534601134974,148.2893524169922,1464000,220414570.75500488
2016-10-17,152.16113472556594,159.6465789448026,148.8056129199276,153.83888244628906,1302500,197926730.24749756
2016-10-24,154.87137333039314,163.38932467321584,154.74231582190916,159.51754760742188,1962500,313960120.05615234
2016-10-31,160.55001700097847,161.19531448904797,148.80557022974455,150.48333740234375,1232500,190697455.26885986
2016-11-07,152.93548477283477,159.51752948206556,148.54748800254436,155.25856018066406,2240500,348527673.789978
2016-11-14,157.3235125975129,158.61410743449585,149.83808361767493,156.54917907714844,1506500,232077109.27581787
2016-11-21,161.3243982322618,178.74739434321717,159.64662055206233,173.32688903808594,5728000,978395193.5882568
2016-11-28,176.55336480043974,179.39267721139052,169.71322833349814,177.0696258544922,3363500,589617395.3781128
2016-12-05,175.77905685552338,184.55507951313623,173.3269339286617,183.52261352539065,3707500,667576237.8234863
2016-12-12,186.3618723622022,188.0396494608345,171.13287915329863,175.391845703125,3041500,533861617.12646484
2016-12-19,174.87558658000816,175.64995129811797,170.10041116458294,173.71408081054688,1931000,333886181.9229126
2016-12-26,173.58503533129422,173.58503533129422,165.45426026604846,166.4867401123047,2091000,353166959.8083496
2017-01-02,167.51925412857295,172.93974981092867,167.51923144177712,169.4551239013672,1263500,215767623.3062744
2017-01-09,168.93884328600112,171.13289121717494,164.55088209051613,164.9380645751953,1936500,323837813.0874634
2017-01-16,167.77734773582915,179.65078862087276,165.32525118558976,177.7149200439453,4166000,723614250.5645752
2017-01-23,177.19869217042668,189.71745001536328,175.0046846742384,181.8448181152344,5329500,971602364.3951415
2017-01-30,183.264444716957,188.4268558896821,172.03630267702678,187.13626098632807,4874000,889869244.7280883
2017-02-06,188.4268512715267,203.65590311677207,188.4268512715267,202.1071929931641,7011000,1382052549.697876
2017-02-13,202.107182285129,205.84989985996165,194.2345091459767,194.8798065185547,4448500,888987857.5744629
2017-02-20,195.5251038911327,207.39859104713963,193.58921177339872,200.55844116210935,4456000,896183786.0870361
2017-02-27,199.7840759391068,200.6875104574461,191.1371083793105,197.46104431152344,4532500,887453512.1765137
2017-03-06,199.3969133870472,207.78577344555904,198.8806833007518,203.65591430664065,3619000,738795190.6661987
2017-03-13,203.9139862060547,211.915690498326,201.59092727726093,203.78494262695312,4013000,823773718.2617188
