Date,Open,High,Low,Close,Volume,Turnover
2022-06-06,2301.5957926284595,3115.049560546875,2296.8107701905624,3115.049560546875,6813200,18831805983.54492
2022-06-13,3129.404627646169,4402.21998565051,2875.7984422253026,3502.63623046875,36252200,125773403426.51367
2022-06-20,3540.9163648028707,3923.718366443951,3210.7498528645838,3564.841552734375,25233000,88490966750.24414
2022-06-27,3579.1966710131624,3593.551737875515,2947.573692064607,2981.06884765625,6425400,20876996110.44922
2022-07-04,2966.7136499805383,3229.8903196115525,2670.0422849824845,2818.37841796875,7201400,20598441712.45117
2022-07-11,2851.873201484249,3038.489065339761,2717.892891169425,2746.60302734375,4013200,11496739441.308594
2022-07-18,2698.7524170790703,2933.21871866862,2660.472240950289,2784.883056640625,2592800,7236846638.525391
2022-07-25,2832.733087225274,3316.0207058888564,2827.948065118475,2938.00390625,6573000,19967386015.625
2022-08-01,2899.723340005969,3048.0593847498994,2799.238160388304,2971.4990234375,1626000,4755814678.027344
2022-08-08,2942.788928898616,3004.993861153456,2871.013336426565,2942.78857421875,981800,2893493388.5742188
2022-08-15,2966.7138671875,3244.2447441948784,2928.433643559216,3100.694091796875,2891800,8922972250.878906
2022-08-22,3014.56396108774,3579.1966735253773,3004.9939167668267,3488.28125,4941800,16562526569.189453
2022-08-29,3344.7303588867185,3713.177422509303,3153.3295042838936,3167.6845703125,4110600,14086061131.054688
2022-09-05,3172.4697311357395,3497.8514287243147,3115.0494645088484,3493.06640625,2619600,8859240961.132812
2022-09-12,3564.841756617769,5220.458984375,3459.5713436932087,5220.458984375,7854800,36947484297.31445
2022-09-19,5234.814580150196,6081.763557011791,4751.526952051854,4808.947265625,14097400,70299983847.07031
2022-09-26,4794.592665720929,5837.727059057203,4579.266647799331,5512.345703125,13767600,72198023637.10938
2022-10-03,5574.550975698286,6258.808881761181,5316.159771674502,5383.150390625,9888000,56230427109.375
2022-10-10,5301.804358100367,5813.802167014782,5148.684015275689,5584.12109375,3200000,17586346330.273438
2022-10-17,5531.485592381484,6230.098568894988,5459.71026030041,6076.97802734375,2995400,17604319346.777344
2022-10-24,6191.819373438725,6598.546146669867,5742.02633077879,5923.857421875,6421000,38409586484.96094
2022-10-31,6043.482701570085,6062.62278930269,5234.814121775683,5344.86962890625,2790800,15716187302.148438
2022-11-07,5206.104285714286,5454.925679544358,4856.797863804845,5014.703125,4078400,20663206512.109375
2022-11-14,5115.188595633815,5981.277566871895,5000.348065890867,5560.19580078125,4234000,23674588422.558594
2022-11-21,5502.775737313269,5655.896453481986,5263.524109162896,5287.44921875,1745000,9368908846.386719
2022-11-28,5249.169544087441,5292.234944661458,4890.292598361752,5033.84326171875,2210200,11195506282.519531
2022-12-05,4387.864994172127,4636.686127974691,3469.141274984781,3560.056640625,20577400,77412462636.42578
2022-12-12,3583.981714741348,3847.1576917753446,3067.1992900677405,3095.909423828125,16468200,56520243468.115234
2022-12-19,3019.348983248197,3225.1049361478363,2612.6221182528407,2631.76220703125,9805800,28329152498.242188
2022-12-26,2631.7621433423915,3081.554214303862,2626.977121263587,2823.1630859375,11726800,34287905387.54883
2023-01-02,2775.3127693366328,2971.498755237783,2689.182373046875,2961.9287109375,3722200,10590199625.195312
2023-01-09,3052.8442777461373,3205.9650362454927,2942.788763031151,2981.06884765625,4406800,13421669974.804688
2023-01-16,2923.6483896063846,3067.199047033867,2679.6124387254904,2684.3974609375,8356000,23676740752.63672
2023-01-23,2727.462855747768,2732.247878301712,2430.791259765625,2430.791259765625,7680600,19631419243.310547
2023-01-30,2366.193540708677,2603.0520430367505,2354.230984891141,2421.22119140625,8016200,19803418427.148438
